,Match,season_x,Winner,assists_Home,attempted_passes_Home,big_chances_created_Home,big_chances_missed_Home,clean_sheets_Home,clearances_blocks_interceptions_Home,completed_passes_Home,creativity_Home,dribbles_Home,ea_index_Home,element_Home,errors_leading_to_goal_Home,errors_leading_to_goal_attempt_Home,fouls_Home,goals_conceded_Home,goals_scored_Home,ict_index_Home,influence_Home,key_passes_Home,open_play_crosses_Home,own_goals_Home,penalties_conceded_Home,penalties_missed_Home,penalties_saved_Home,tackles_Home,target_missed_Home,threat_Home,expected_assists_Home,expected_goal_involvements_Home,expected_goals_Home,expected_goals_conceded_Home,assists_Away,attempted_passes_Away,big_chances_created_Away,big_chances_missed_Away,clean_sheets_Away,clearances_blocks_interceptions_Away,completed_passes_Away,creativity_Away,dribbles_Away,ea_index_Away,element_Away,errors_leading_to_goal_Away,errors_leading_to_goal_attempt_Away,fouls_Away,goals_conceded_Away,goals_scored_Away,ict_index_Away,influence_Away,key_passes_Away,open_play_crosses_Away,own_goals_Away,penalties_conceded_Away,penalties_missed_Away,penalties_saved_Away,tackles_Away,target_missed_Away,threat_Away,expected_assists_Away,expected_goal_involvements_Away,expected_goals_Away,expected_goals_conceded_Away
947,Liverpool-vs-Chelsea,2022-23,D,0,554.1447368421053,1.3289473684210527,1.013157894736842,11,24.25,430.9605263157895,113.6,7.171052631578948,0.0,13618,0.013157894736842105,0.14473684210526316,6.197368421052632,0,0,39.3,143.6,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,141.0,0.60133,2.00413,1.4028,17.4922,0,383.29099513800304,0.6075647495979146,0.8715961399811436,10,6.56324200913242,276.3921708908731,144.6,5.64301758083301,0.0,12507,0.0136986301369863,0.04001441961067051,2.8939742665409574,0,0,46.4,202.6,4.768204758471521,1.0417336808829238,0,0.02631578947368421,0,0,1.8680624110328508,2.3289196384005324,116.0,1.00818,2.5984800000000003,1.5903,15.4322
948,Liverpool-vs-Crystal Palace,2016-17,A,0,630.0,1.0,2.0,0,29.0,522.0,170.8,15.0,0.0,9646,0.0,0.0,8.0,22,1,49.3,174.6,10.0,3.0,0,0.0,0,0,16.0,7.0,149.0,8.0,8.0,1.0,11.0,2,235.0,2.0,0.0,0,52.0,141.0,95.6,14.0,0.0,10680,0.0,0.0,10.0,11,2,44.6,237.6,6.0,3.0,0,0.0,0,0,11.0,3.0,112.0,5.833333333333333,5.0,2.0,11.0
949,Liverpool-vs-Crystal Palace,2017-18,H,0,642.0,2.0,1.0,9,17.0,546.0,194.1,7.0,0.0,6404,0.0,0.0,11.0,0,0,56.9,187.0,12.0,5.0,0,0.0,0,0,11.0,4.0,185.0,9.0,4.0,0.0,0.0,0,275.0,2.0,2.0,0,59.0,182.0,54.1,10.0,0.0,4738,1.0,0.0,13.0,11,0,31.9,221.4,4.0,1.0,0,0.0,0,0,6.0,2.0,45.0,3.0,2.0,0.0,12.0
950,Liverpool-vs-Crystal Palace,2020-21,H,2,579.7935855263158,1.6842105263157894,1.1578947368421053,11,26.092105263157894,458.87582236842104,243.2,9.344572368421053,0.0,13808,0.039473684210526314,0.19736842105263158,7.5444078947368425,0,2,73.7,228.2,11.355263157894736,3.4629934210526314,0,0.09210526315789473,0,0,7.638980263157895,4.684210526315789,263.0,0.0,0.0,2.0,0.0,0,483.79716981132077,0.9816285998013903,1.0662859980139026,0,45.503227408143,357.9848560079444,46.7,11.687934458788481,0.0,9012,0.24081429990069514,0.24255213505461765,12.042701092353527,22,0,25.6,152.6,7.40566037735849,3.147964250248262,0,0.06578947368421052,0,0,10.010923535253227,4.969215491559086,57.0,0.0,0.0,0.0,0.0
951,Liverpool-vs-Crystal Palace,2021-22,H,2,509.7935855263158,1.5789473684210527,1.118421052631579,11,24.75,403.2310855263158,220.0,8.436677631578947,0.0,7625,0.013157894736842105,0.17105263157894735,7.097039473684211,0,3,92.1,323.0,10.5,3.3972039473684212,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,379.0,0.0,0.0,3.0,0.0,0,381.6524329692155,0.6000496524329691,0.8820754716981132,0,28.345332671300895,276.78748758689176,118.3,8.411618669314796,0.0,8857,0.1355511420059583,0.12413108242303872,10.13480635551142,33,0,48.5,224.4,5.116186693147964,1.8584905660377358,0,0.013157894736842105,0,0,7.471449851042701,3.4823733862959285,144.0,0.0,0.0,0.0,0.0
952,Liverpool-vs-Crystal Palace,2022-23,D,1,522.1447368421053,1.3289473684210527,1.013157894736842,0,24.25,408.9605263157895,284.8,7.171052631578948,0.0,11061,0.013157894736842105,0.14473684210526316,6.197368421052632,11,1,80.7,233.0,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,300.0,0.0,0.0,0.0,0.0,1,360.9682224428997,0.6000496524329691,0.8689175769612711,0,25.06901688182721,262.27432969215494,94.1,8.358987090367428,0.0,5959,0.09607745779543198,0.0846573982125124,9.779543197616684,11,1,44.5,276.4,4.9846077457795435,1.7927010923535254,0,0.013157894736842105,0,0,7.024081429990069,3.4560575968222444,74.0,0.0,0.0,0.0,0.0
953,Liverpool-vs-Everton,2016-17,H,3,447.0,0.0,0.0,0,41.0,353.0,136.9,15.0,0.0,8980,0.0,0.0,16.0,10,2,51.9,257.2,9.0,0.0,0,0.0,0,0,14.0,1.0,125.0,6.833333333333333,3.0,2.0,10.0,1,426.0,2.0,1.0,0,37.0,311.0,117.7,16.0,0.0,7382,0.0,0.0,10.0,33,1,46.1,196.6,6.0,5.0,0,0.0,0,0,17.0,3.0,146.0,6.5,4.0,1.0,11.0
954,Liverpool-vs-Everton,2017-18,D,1,682.0,3.0,2.0,1,16.0,602.0,250.5,12.0,0.0,6953,0.0,0.0,8.0,10,1,64.0,163.20000000000002,14.0,5.0,0,1.0,0,0,7.0,11.0,225.0,7.333333333333333,12.0,1.0,10.0,1,189.0,0.0,0.0,0,76.0,96.0,26.200000000000003,1.0,0.0,5856,0.0,1.0,10.0,11,1,26.5,208.2,2.0,0.0,0,0.0,0,0,8.0,1.0,31.0,3.0,2.0,1.0,11.0
955,Liverpool-vs-Everton,2017-18,H,0,72.0,0.0,0.0,0,11.0,61.0,0.3,1.0,0.0,311,0.0,0.0,0.0,1,0,3.5,25.6,0.0,0.0,0,0.0,0,0,0.0,1.0,9.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,517,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,Liverpool-vs-Everton,2020-21,A,0,555.1842105263158,1.6842105263157894,1.1578947368421053,0,26.092105263157894,441.82894736842104,187.2,9.328947368421053,0.0,11060,0.039473684210526314,0.19736842105263158,7.5131578947368425,22,0,53.4,163.6,11.355263157894736,3.4473684210526314,0,0.09210526315789473,0,0,7.592105263157895,4.684210526315789,183.0,0.0,0.0,0.0,0.0,2,401.40932181199264,1.307096098455093,0.8215828750981932,10,24.768133019114952,288.10822204765645,54.4,7.244147682639435,0.0,8620,0.1333464257659073,0.10526315789473684,7.813992537313433,0,2,38.9,242.4,6.522862660382299,2.0233503534956796,0,0.02631578947368421,0,0,5.804310683424981,4.209910971458497,95.0,0.0,0.0,2.0,0.0
957,Liverpool-vs-Everton,2021-22,H,2,565.7935855263158,1.5789473684210527,1.118421052631579,10,24.75,441.7310855263158,238.0,8.436677631578947,0.0,12135,0.013157894736842105,0.17105263157894735,7.097039473684211,0,2,71.3,249.8,10.5,3.397203947368421,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,226.0,0.0,0.0,2.0,0.0,0,530.8172165488347,1.8465697826656193,1.0978986645718773,0,26.860238282272846,382.04243257397223,68.3,9.625726630007856,0.0,16508,0.1596622152395915,0.10526315789473684,8.340308326787117,22,0,30.0,142.0,9.2728626603823,2.970718774548311,0,0.02631578947368421,0,0,7.106942262372349,5.446753076721655,90.0,0.0,0.0,0.0,0.0
958,Liverpool-vs-Everton,2022-23,H,1,554.1447368421053,1.3289473684210527,1.013157894736842,11,24.25,430.9605263157895,147.4,7.171052631578948,0.0,13618,0.013157894736842105,0.14473684210526316,6.197368421052632,0,2,54.1,224.79999999999998,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,168.0,0.49,2.67,2.19,3.08,0,451.36370777690496,0.8921838177533385,0.4071091908876669,0,27.237431264728986,323.47839748625296,83.4,6.552042419481539,0.0,12729,0.1333464257659073,0.17105263157894735,5.240966221523959,22,0,27.8,147.6,5.037117046347211,1.9746661429693637,0,0.05263157894736842,0,0,6.203652788688139,2.574823252160251,45.0,0.33,0.6,0.27,24.09
959,Liverpool-vs-Fulham,2020-21,A,0,571.1842105263158,1.6842105263157894,1.1578947368421053,0,26.092105263157894,452.82894736842104,217.7,9.328947368421053,0.0,12415,0.039473684210526314,0.19736842105263158,7.5131578947368425,11,0,51.7,145.6,11.355263157894736,3.4473684210526314,0,0.09210526315789473,0,0,7.592105263157895,4.684210526315789,156.0,0.0,0.0,0.0,0.0,0,332.8106138634257,0.19844989185291995,0.20368987537336491,11,17.30387398290246,245.41478911319393,104.8,5.186830518076012,0.0,10528,0.05371304974765681,0.13374188896899783,2.449962663508085,0,1,46.4,212.6,1.741451230816768,0.4676459985580389,0,0.0136986301369863,0,0,2.968057987434339,1.6629544752291687,147.0,0.0,0.0,1.0,0.0
960,Liverpool-vs-Fulham,2022-23,H,1,554.1447368421053,1.3289473684210527,1.013157894736842,11,24.25,430.9605263157895,197.0,7.171052631578948,0.0,13618,0.013157894736842105,0.14473684210526316,6.197368421052632,0,1,53.3,203.2,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,133.0,0.64,2.3600000000000003,1.7299999999999998,7.59,0,357.22763157894735,0.14491228070175438,0.1712280701754386,0,19.047149122807017,253.08706140350876,110.1,2.1753947368421054,0.0,14329,0.02631578947368421,0.13157894736842105,1.8791666666666667,11,0,37.6,165.6,1.244298245614035,0.4407894736842105,0,0.02631578947368421,0,0,1.8893859649122806,1.2313157894736841,100.0,0.53,1.22,0.69,19.03
961,Liverpool-vs-Huddersfield,2017-18,H,2,751.0,0.0,1.0,10,17.0,655.0,184.4,8.0,0.0,6953,0.0,0.0,9.0,0,2,62.0,249.2,10.0,2.0,0,0.0,1,0,14.0,5.0,186.0,6.666666666666667,7.0,2.0,0.0,0,218.0,0.0,0.0,0,50.0,136.0,16.6,6.0,0.0,6081,1.0,0.0,8.0,27,0,12.0,96.2,1.0,0.0,0,1.0,0,0,8.0,1.0,7.0,1.0,1.0,0.0,11.5
962,Liverpool-vs-Hull,2016-17,H,5,708.0,2.0,4.0,0,14.0,653.0,333.6,14.0,0.0,7724,0.0,0.0,8.0,10,4,100.5,335.8,21.0,3.0,0,0.0,0,0,13.0,7.0,338.0,11.333333333333334,11.0,4.0,10.0,1,189.0,0.0,0.0,0,34.0,129.0,19.9,8.0,0.0,9170,0.0,0.0,7.0,40,1,20.2,159.6,1.0,0.0,0,2.0,0,0,9.0,0.0,23.0,2.0,1.0,1.0,10.0
963,Liverpool-vs-Leeds,2020-21,H,2,468.2894736842105,1.5657894736842106,1.1578947368421053,0,23.605263157894736,378.67105263157896,198.5,9.06578947368421,0.0,6325,0.039473684210526314,0.18421052631578946,7.026315789473684,33,4,85.39999999999999,271.0,10.368421052631579,3.026315789473684,0,0.09210526315789473,0,0,6.934210526315789,4.552631578947368,385.0,0.0,0.0,4.0,0.0,3,221.8669172932331,0.10526315789473684,0.08120300751879699,0,1.7526315789473683,159.4157894736842,60.800000000000004,0.6360902255639098,0.0,5675,0.0,0.0,1.1827067669172933,44,3,52.0,359.2,0.7127819548872181,0.15789473684210525,0,0.0,0,0,0.956390977443609,0.3706766917293233,98.0,0.0,0.0,3.0,0.0
964,Liverpool-vs-Leeds,2021-22,H,5,565.7935855263158,1.5789473684210527,1.118421052631579,11,24.75,441.7310855263158,252.4,8.436677631578947,0.0,12135,0.013157894736842105,0.17105263157894735,7.097039473684211,0,6,100.3,409.8,10.5,3.3972039473684212,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,339.0,0.0,0.0,6.0,0.0,0,301.8669172932331,0.10526315789473684,0.08120300751879699,0,1.7526315789473683,214.4157894736842,33.4,0.6360902255639098,0.0,13246,0.0,0.0,1.1827067669172933,66,0,21.6,158.2,0.7127819548872181,0.15789473684210525,0,0.0,0,0,0.956390977443609,0.3706766917293233,24.0,0.0,0.0,0.0,0.0
965,Liverpool-vs-Leeds,2022-23,A,1,538.1447368421053,1.3289473684210527,1.013157894736842,0,24.25,419.9605263157895,270.2,7.171052631578948,0.0,12273,0.013157894736842105,0.14473684210526316,6.197368421052632,22,1,85.5,261.40000000000003,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,322.0,0.0,0.0,0.0,0.0,1,277.3142857142857,0.10526315789473684,0.08120300751879699,0,1.963157894736842,196.2578947368421,140.1,0.6492481203007519,0.0,9410,0.0,0.0,1.1958646616541353,11,2,62.7,324.8,0.7259398496240602,0.15789473684210525,0,0.013157894736842105,0,0,0.969548872180451,0.3706766917293233,160.0,0.0,0.0,0.0,0.0
966,Liverpool-vs-Leicester,2016-17,H,3,556.0,3.0,3.0,0,41.0,447.0,204.4,9.0,0.0,7142,1.0,0.0,3.0,10,3,78.1,367.0,14.0,2.0,0,0.0,0,0,10.0,2.0,208.0,6.916666666666666,5.0,3.0,11.0,0,330.0,1.0,1.0,0,25.0,225.0,108.39999999999999,5.0,0.0,5084,1.0,0.0,8.0,42,1,41.0,166.0,6.0,1.0,0,0.0,0,0,12.0,4.0,138.0,5.0,5.0,1.0,13.25
967,Liverpool-vs-Leicester,2017-18,H,1,574.0,3.0,3.0,0,44.0,457.0,193.20000000000002,18.0,0.0,6972,1.0,0.0,8.0,13,2,75.3,283.2,13.0,2.0,0,0.0,0,0,12.0,7.0,277.0,9.333333333333334,9.0,2.0,12.0,1,367.0,1.0,0.0,0,44.0,258.0,82.2,9.0,0.0,6694,0.0,1.0,3.0,21,1,41.6,218.2,6.0,0.0,0,0.0,0,0,5.0,1.0,116.0,5.0,2.0,1.0,12.0
968,Liverpool-vs-Leicester,2020-21,H,3,516.2894736842105,1.5657894736842104,1.1578947368421053,10,23.605263157894736,411.67105263157896,244.0,9.06578947368421,0.0,9406,0.039473684210526314,0.18421052631578946,7.026315789473684,0,2,86.3,276.6,10.368421052631579,3.026315789473684,0,0.09210526315789473,0,0,6.934210526315789,4.552631578947368,343.0,0.0,0.0,2.0,0.0,0,342.57894479349056,0.7168333504995366,0.5890539705427953,0,27.481728808322178,242.9359702338037,126.5,5.379094139458235,0.0,8165,0.06578947368421052,0.18045112781954886,7.006635595838913,33,0,49.2,212.0,4.9344149757956535,1.544172932330827,1,0.02631578947368421,0,0,5.892310227623854,2.917143028804889,154.0,0.0,0.0,0.0,0.0
969,Liverpool-vs-Leicester,2021-22,H,2,565.7935855263158,1.5789473684210527,1.118421052631579,9,24.75,441.7310855263158,207.4,8.436677631578947,0.0,12135,0.013157894736842105,0.17105263157894735,7.097039473684211,0,2,82.7,272.0,10.5,3.3972039473684212,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,347.0,0.0,0.0,2.0,0.0,0,350.06917293233084,0.5973308270676692,0.36466165413533835,0,18.819624060150375,245.8178195488722,64.8,4.230263157894737,0.0,10378,0.06578947368421052,0.16729323308270677,5.519548872180451,22,0,33.9,221.0,3.9930075187969924,1.294172932330827,0,0.02631578947368421,0,0,4.445714285714286,2.180764411027569,53.0,0.0,0.0,0.0,0.0
970,Liverpool-vs-Leicester,2022-23,H,2,546.1447368421053,1.3289473684210527,1.013157894736842,0,24.25,425.4605263157895,216.3,7.171052631578948,0.0,12938,0.013157894736842105,0.14473684210526316,6.197368421052632,11,0,56.7,153.0,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,199.0,0.55995,2.6845499999999998,2.1246,10.9175,1,346.70169172932333,0.5973308270676692,0.34680451127819545,0,18.303646616541354,245.02176691729323,115.6,3.8956766917293235,0.0,10075,0.06578947368421052,0.12781954887218044,5.358834586466165,22,1,42.8,213.6,3.9751503759398497,1.294172932330827,2,0.02631578947368421,0,0,4.374285714285714,2.037907268170426,97.0,0.5860299999999999,1.57853,0.9924999999999999,23.3695
971,Liverpool-vs-Man City,2016-17,H,1,404.0,1.0,1.0,10,51.0,280.0,102.4,7.0,0.0,8327,0.0,1.0,12.0,0,1,32.9,175.0,6.0,2.0,0,0.0,0,0,13.0,3.0,51.0,3.25,4.0,1.0,0.0,0,405.0,0.0,0.0,0,30.0,314.0,77.0,15.0,0.0,5946,0.0,0.0,9.0,8,0,24.9,108.8,5.0,0.0,0,0.0,0,0,10.0,3.0,62.0,4.0,3.0,0.0,8.0
972,Liverpool-vs-Man City,2017-18,H,3,339.0,0.0,0.0,0,42.0,257.0,159.9,15.0,0.0,7264,0.0,0.0,8.0,30,3,64.2,328.8,11.0,1.0,0,0.0,0,0,15.0,3.0,154.0,7.083333333333333,6.0,3.0,12.0,1,444.0,0.0,0.0,0,22.0,375.0,69.1,6.0,0.0,6687,1.0,3.0,4.0,28,1,27.3,171.2,4.0,1.0,0,0.0,0,0,5.0,1.0,31.0,4.5,2.0,1.0,8.25
973,Liverpool-vs-Man City,2020-21,A,0,555.1842105263158,1.6842105263157894,1.1578947368421053,0,26.092105263157894,441.82894736842104,96.1,9.328947368421053,0.0,11060,0.039473684210526314,0.19736842105263158,7.5131578947368425,44,1,34.8,134.79999999999998,11.355263157894736,3.4473684210526314,0,0.09210526315789473,0,0,7.592105263157895,4.684210526315789,116.0,0.0,0.0,1.0,0.0,4,579.6708951432636,1.5545112781954886,0.9530075187969925,0,17.153977850030483,471.7527433448486,83.8,9.23976833976834,0.0,12809,0.10561877667140825,0.2635135135135135,6.471240601503759,11,4,60.5,352.0,9.051315789473685,2.299812030075188,0,0.05263157894736842,1,0,5.098308270676692,3.725187969924812,167.0,0.0,0.0,4.0,0.0
974,Liverpool-vs-Man City,2021-22,D,2,509.7935855263158,1.5789473684210527,1.118421052631579,1,24.75,403.2310855263158,89.8,8.436677631578947,0.0,7625,0.013157894736842105,0.17105263157894735,7.097039473684211,22,2,47.0,242.2,10.5,3.3972039473684212,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,139.0,0.0,0.0,2.0,0.0,1,529.9411654135338,1.5545112781954888,0.9530075187969925,0,16.924248120300753,437.0770676691729,134.4,9.185714285714285,0.0,9375,0.09210526315789473,0.25,6.47124060150376,22,2,53.5,210.2,9.051315789473684,2.299812030075188,0,0.05263157894736842,0,0,5.098308270676691,3.725187969924812,189.0,0.0,0.0,2.0,0.0
975,Liverpool-vs-Man City,2022-23,H,1,538.1447368421053,1.3289473684210527,1.013157894736842,11,24.25,419.9605263157895,135.3,7.171052631578948,0.0,12273,0.013157894736842105,0.14473684210526316,6.197368421052632,0,1,49.4,239.6,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,121.0,0.0,0.0,0.0,0.0,0,443.11654135338347,1.026315789473684,0.2763157894736842,0,11.607142857142856,350.70864661654133,192.4,5.056390977443609,0.0,10957,0.09210526315789473,0.15789473684210525,3.1221804511278197,11,0,63.0,187.6,5.353383458646617,1.6109022556390977,0,0.0,0,0,2.8101503759398496,1.8289473684210527,250.0,0.0,0.0,0.0,0.0
976,Liverpool-vs-Man Utd,2016-17,D,0,586.0,0.0,0.0,9,34.0,478.0,123.89999999999999,8.0,0.0,7724,0.0,0.0,13.0,0,0,37.7,129.4,7.0,2.0,0,0.0,0,0,12.0,3.0,124.0,6.0,3.0,0.0,0.0,0,334.0,1.0,1.0,11,77.0,257.0,98.0,16.0,0.0,7696,0.0,0.0,20.0,0,0,31.5,184.2,5.0,1.0,0,0.0,0,0,14.0,5.0,35.0,4.0,5.0,0.0,0.0
977,Liverpool-vs-Man Utd,2017-18,D,0,576.0,2.0,2.0,11,33.0,494.0,234.9,21.0,0.0,6953,0.0,1.0,7.0,0,0,65.9,200.8,17.0,3.0,0,0.0,0,0,14.0,8.0,222.0,9.0,8.0,0.0,0.0,0,286.0,0.0,0.0,9,45.0,230.0,26.1,8.0,0.0,7108,0.0,1.0,13.0,0,0,21.4,138.4,1.0,0.0,0,0.0,0,0,5.0,2.0,49.0,1.0,2.0,0.0,0.0
978,Liverpool-vs-Man Utd,2020-21,D,0,524.2894736842105,1.5657894736842104,1.1578947368421053,11,23.605263157894736,417.17105263157896,200.6,9.06578947368421,0.0,10013,0.039473684210526314,0.18421052631578946,7.026315789473684,0,0,62.1,175.6,10.368421052631579,3.026315789473684,0,0.09210526315789473,0,0,6.934210526315789,4.552631578947368,245.0,0.0,0.0,0.0,0.0,0,505.1742510358593,0.881578947368421,0.75,11,36.569914059692785,400.67443341963923,85.2,9.140877526041017,0.0,12235,0.06578947368421052,0.22368421052631576,7.969311113785672,0,0,42.0,206.6,6.6583574233075895,1.5878491153888952,0,0.09210526315789473,0,0,6.754333333468133,4.043663977218794,129.0,0.0,0.0,0.0,0.0
979,Liverpool-vs-Man Utd,2021-22,H,4,565.7935855263158,1.5789473684210527,1.118421052631579,11,24.75,441.7310855263158,216.9,8.436677631578947,0.0,12135,0.013157894736842105,0.17105263157894735,7.097039473684211,0,4,76.89999999999999,342.2,10.5,3.397203947368421,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,209.0,0.0,0.0,4.0,0.0,0,460.762030415816,0.8684210526315789,0.6447368421052632,0,26.050447585287593,359.16379895676977,49.3,8.40403542077786,0.0,12107,0.039473684210526314,0.18421052631578946,6.377205850627778,44,0,22.3,134.8,6.184673212781274,1.4957438522310003,0,0.07894736842105263,0,0,5.516409757404687,3.306821871955637,41.0,0.0,0.0,0.0,0.0
980,Liverpool-vs-Man Utd,2022-23,H,6,554.1447368421053,1.3289473684210527,1.013157894736842,11,24.25,430.9605263157895,189.79999999999998,7.171052631578948,0.0,13618,0.013157894736842105,0.14473684210526316,6.197368421052632,0,7,93.0,467.8,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,272.0,2.3,4.94,2.64,9.68,0,442.3436630688773,0.7894736842105263,0.3421052631578947,0,21.073272504729054,322.2475798375431,115.5,5.034271725826193,0.0,16672,0.0,0.11842105263157894,3.37317792366752,77,0,34.4,141.4,4.940580838989652,1.193112273283632,0,0.06578947368421052,0,0,3.942027372871926,2.233782129742962,85.0,0.88,1.76,0.88,29.15
981,Liverpool-vs-Middlesbrough,2016-17,H,3,751.0,2.0,0.0,11,18.0,668.0,281.5,10.0,0.0,9646,0.0,1.0,13.0,0,3,84.8,300.2,18.0,3.0,0,0.0,0,0,9.0,9.0,266.0,10.5,12.0,3.0,0.0,0,256.0,1.0,2.0,0,50.0,166.0,74.0,6.0,0.0,8782,0.0,0.0,8.0,33,0,35.1,169.6,4.0,4.0,0,0.0,0,0,8.0,3.0,107.0,6.0,3.0,0.0,11.0
982,Liverpool-vs-Newcastle,2017-18,D,0,93.0,0.0,1.0,0,14.0,86.0,1.4,0.0,0.0,311,0.0,0.0,0.0,2,0,5.4,46.8,0.0,0.0,0,0.0,0,0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,110,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,Liverpool-vs-Newcastle,2017-18,H,2,736.0,2.0,0.0,10,22.0,626.0,207.0,4.0,0.0,7264,0.0,0.0,6.0,0,1,71.7,253.6,11.0,4.0,0,0.0,0,0,14.0,2.0,257.0,8.25,3.0,1.0,0.0,0,291.0,0.0,0.0,0,30.0,187.0,88.9,18.0,0.0,10750,0.0,0.0,8.0,21,0,27.5,145.6,5.0,2.0,0,0.0,0,0,3.0,2.0,40.0,4.0,2.0,0.0,11.0
984,Liverpool-vs-Newcastle,2020-21,D,0,571.1842105263158,1.6842105263157894,1.1578947368421053,1,26.092105263157894,452.82894736842104,260.2,9.328947368421053,0.0,12415,0.039473684210526314,0.19736842105263158,7.5131578947368425,11,1,79.2,256.2,11.355263157894736,3.4473684210526314,0,0.09210526315789473,0,0,7.592105263157895,4.684210526315789,274.0,0.0,0.0,1.0,0.0,1,437.9440801335971,1.082864501126938,0.685832732516222,0,37.885405375427005,312.15885996306326,103.4,5.710781646823464,0.0,12804,0.16902834008097167,0.2759137041761411,9.068622992134168,11,1,46.6,239.4,7.394858434497944,2.5293094825178457,0,0.14509246088193456,0,0,5.431649226732139,4.232495198875877,124.0,0.0,0.0,1.0,0.0
985,Liverpool-vs-Newcastle,2021-22,H,2,549.7935855263158,1.5789473684210527,1.118421052631579,0,24.75,430.7310855263158,243.8,8.436677631578947,0.0,10779,0.013157894736842105,0.17105263157894735,7.097039473684211,11,3,82.6,239.0,10.5,3.3972039473684212,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,343.0,0.0,0.0,3.0,0.0,0,358.7072380283339,0.8065487116532538,0.5937274693583273,0,28.688036954374375,254.31675469990537,20.6,4.039729015244516,0.0,9352,0.15587044534412955,0.24959791470245687,7.160728255292062,33,1,28.0,229.8,6.05275317134005,2.0556252719915302,0,0.11877667140825035,0,0,4.102701858311087,3.3640741462442976,30.0,0.0,0.0,1.0,0.0
986,Liverpool-vs-Newcastle,2022-23,H,2,530.1447368421053,1.3289473684210527,1.013157894736842,0,24.25,414.4605263157895,256.9,7.171052631578948,0.0,11653,0.013157894736842105,0.14473684210526316,6.197368421052632,11,2,81.3,218.2,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,335.0,0.0,0.0,0.0,0.0,1,402.46893393476665,0.9370608026916606,0.6916806857325963,0,27.134694137873662,279.5136489625891,65.1,3.8791868941760796,0.0,11673,0.15587044534412955,0.262755809439299,6.433013698630137,22,1,36.5,266.2,6.721395497877113,2.0908315308819994,0,0.11842105263157894,0,0,4.018183129055515,3.5179780501482014,34.0,0.0,0.0,0.0,0.0
987,Liverpool-vs-Norwich,2021-22,H,3,565.7935855263158,1.5789473684210527,1.118421052631579,0,24.75,441.7310855263158,340.1,8.436677631578947,0.0,12135,0.013157894736842105,0.17105263157894735,7.097039473684211,11,3,102.60000000000001,315.2,10.5,3.3972039473684212,0,0.09210526315789473,0,0,7.0337171052631575,4.197368421052632,371.0,0.0,0.0,3.0,0.0,1,291.996963562753,0.039473684210526314,0.013157894736842105,0,9.644736842105264,207.2327935222672,79.0,0.6032388663967612,0.0,14843,0.0,0.02631578947368421,1.0465587044534412,33,1,38.2,249.4,0.19736842105263158,0.09210526315789473,0,0.0,0,0,0.7763157894736842,0.21052631578947367,54.0,0.0,0.0,1.0,0.0
988,Liverpool-vs-Nott'm Forest,2022-23,H,3,554.1447368421053,1.3289473684210527,1.013157894736842,0,24.25,430.9605263157895,243.7,7.171052631578948,0.0,13618,0.013157894736842105,0.14473684210526316,6.197368421052632,22,3,75.0,289.8,8.723684210526315,2.802631578947368,0,0.09210526315789473,0,0,6.565789473684211,3.4605263157894735,221.0,2.3000000000000003,5.17,2.87,9.02,1,499.2782790309106,0.37969924812030076,0.3370509607351712,0,17.581453634085214,356.6716374269006,78.3,2.462197159565581,0.0,23979,0.10526315789473684,0.09436090225563909,3.6789473684210527,33,2,41.2,221.0,3.2495405179615706,0.7109022556390978,0,0.02857142857142857,0,0,2.808145363408521,2.0690893901420218,113.0,0.53,1.3499999999999999,0.82,31.57
